Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Basic,Premium,Standard,Annual,Monthly,Quarterly
58,0,20,11,3,8,783,25,0,1,0,0,1,0,0
35,0,60,11,10,5,189,16,0,1,0,0,0,0,1
19,1,42,1,2,20,180,30,0,0,0,1,0,0,1
40,1,41,7,9,8,330,27,0,0,0,1,0,0,1
54,0,5,5,1,16,562,2,0,0,0,1,0,1,0
24,1,44,8,1,10,526,26,0,0,0,1,0,1,0
47,0,34,8,3,15,998,16,0,1,0,0,0,0,1
63,1,26,22,10,6,856,17,0,0,1,0,0,1,0
61,0,51,6,0,19,273,27,0,0,0,1,0,0,1
60,1,35,20,1,28,951,13,0,0,1,0,0,0,1
44,1,33,3,9,5,230,26,0,0,0,1,0,0,1
26,0,53,8,10,1,540,1,0,0,0,1,1,0,0
52,0,41,18,2,3,516,7,0,0,1,0,0,0,1
45,1,28,7,4,22,496,7,0,0,0,1,0,0,1
23,1,25,19,9,0,345,18,0,0,1,0,1,0,0
45,0,52,1,4,23,572,3,0,0,0,1,1,0,0
40,0,5,15,2,10,939,29,0,0,1,0,0,0,1
20,1,9,22,5,23,876,30,0,0,0,1,0,0,1
52,0,32,13,7,8,775,23,0,0,1,0,0,1,0
25,1,6,19,10,4,764,9,0,0,0,1,0,1,0
29,0,34,7,7,10,497,16,0,1,0,0,1,0,0
30,1,15,20,9,3,142,3,0,0,1,0,0,0,1
37,1,51,10,10,4,231,13,0,1,0,0,0,0,1
54,1,51,20,0,17,282,1,0,0,1,0,0,1,0
30,0,37,16,8,13,405,27,0,0,1,0,1,0,0
36,1,30,8,5,10,247,30,0,0,0,1,1,0,0
57,0,25,7,0,27,931,21,0,0,1,0,1,0,0
42,1,49,23,2,11,369,25,0,0,0,1,1,0,0
42,1,25,8,10,14,663,4,0,0,0,1,0,0,1
20,0,17,10,4,0,107,6,0,0,1,0,1,0,0
59,1,10,12,4,18,380,18,0,0,0,1,1,0,0
45,1,15,26,1,22,832,27,0,1,0,0,0,1,0
35,1,50,7,2,2,102,16,0,1,0,0,0,1,0
63,1,31,8,10,9,639,24,0,1,0,0,1,0,0
36,1,57,24,0,14,778,22,0,0,1,0,1,0,0
47,1,56,14,1,26,581,13,0,1,0,0,1,0,0
32,0,10,8,4,20,449,13,0,1,0,0,0,0,1
41,0,25,8,10,11,211,23,0,0,1,0,0,1,0
48,0,58,16,1,17,231,12,0,0,0,1,0,0,1
54,0,37,14,9,12,717,15,0,0,1,0,0,0,1
43,0,2,22,9,3,368,20,0,1,0,0,0,1,0
63,1,33,21,0,27,215,4,0,0,1,0,0,0,1
44,1,16,13,9,15,244,30,0,1,0,0,0,1,0
41,1,8,26,2,22,867,10,0,1,0,0,0,1,0
32,1,14,25,6,16,865,5,0,0,1,0,1,0,0
18,1,39,4,4,27,192,15,0,1,0,0,1,0,0
36,0,5,30,10,29,907,19,0,1,0,0,0,0,1
20,0,21,20,8,2,270,30,0,1,0,0,1,0,0
54,1,57,10,4,18,501,26,0,0,1,0,1,0,0
44,1,13,9,4,15,876,22,0,0,1,0,0,0,1
44,0,54,1,0,18,331,24,0,0,1,0,0,1,0
49,0,17,1,8,19,412,25,0,0,0,1,0,0,1
41,1,56,17,1,18,196,24,0,1,0,0,1,0,0
53,0,35,14,7,10,782,18,0,0,0,1,0,1,0
30,1,21,19,3,11,975,14,0,0,1,0,0,1,0
61,0,15,30,6,30,845,30,0,1,0,0,0,0,1
24,0,5,9,6,7,552,8,0,0,0,1,1,0,0
65,0,47,29,1,8,522,22,0,0,0,1,0,0,1
38,1,51,26,1,24,316,8,0,0,1,0,0,0,1
37,0,42,27,3,11,832,13,0,1,0,0,1,0,0
19,0,28,24,2,3,914,13,0,1,0,0,0,0,1
58,1,50,13,1,10,662,21,0,0,1,0,0,1,0
26,1,29,19,4,10,504,2,0,1,0,0,1,0,0
53,0,23,18,3,19,656,27,0,0,1,0,0,0,1
34,1,25,12,4,8,649,29,0,0,0,1,1,0,0
58,1,24,25,6,9,417,10,0,1,0,0,1,0,0
63,0,37,29,2,4,558,11,0,1,0,0,0,0,1
38,1,41,26,1,8,572,5,0,0,1,0,0,0,1
34,0,60,20,5,7,868,17,0,0,1,0,0,0,1
44,0,18,20,3,18,918,22,0,0,0,1,1,0,0
21,1,43,8,2,24,424,16,0,0,0,1,0,1,0
47,0,44,24,3,17,103,29,0,0,0,1,0,0,1
64,1,46,28,3,15,363,30,0,0,1,0,0,1,0
56,1,40,21,8,8,671,2,0,1,0,0,0,1,0
21,1,29,21,1,24,581,1,0,0,0,1,0,1,0
57,1,18,4,0,21,848,1,0,0,0,1,0,0,1
34,1,15,6,5,26,864,26,0,0,0,1,1,0,0
27,1,41,26,6,11,446,12,0,0,0,1,1,0,0
18,0,6,19,6,16,636,18,0,0,1,0,1,0,0
26,0,30,9,5,0,539,15,0,1,0,0,0,1,0
32,1,52,7,4,2,780,4,0,0,1,0,1,0,0
38,0,22,27,7,19,885,12,0,0,1,0,0,1,0
29,0,16,13,2,4,271,21,0,0,0,1,1,0,0
22,1,37,26,0,14,173,13,0,0,1,0,0,0,1
22,1,23,23,9,15,627,10,0,0,0,1,0,1,0
21,1,7,5,4,24,984,27,0,1,0,0,1,0,0
31,1,40,4,6,13,294,17,0,0,0,1,0,1,0
51,0,20,24,2,15,694,6,0,1,0,0,0,1,0
57,1,60,29,5,8,289,27,0,1,0,0,1,0,0
46,0,4,10,10,0,964,16,0,0,1,0,0,0,1
39,1,38,13,4,6,565,13,0,0,0,1,0,1,0
32,0,59,25,4,2,159,30,0,0,1,0,0,0,1
53,0,26,15,7,1,538,18,0,0,1,0,0,1,0
50,0,38,18,1,3,532,28,0,0,0,1,0,1,0
32,1,38,23,0,19,161,26,0,0,1,0,1,0,0
24,0,19,10,2,10,303,20,0,0,0,1,1,0,0
53,0,21,7,0,17,259,6,0,1,0,0,0,0,1
64,0,10,19,9,16,121,26,0,0,0,1,0,1,0
41,0,33,8,4,19,798,10,0,1,0,0,1,0,0
50,1,54,13,4,12,564,24,0,0,0,1,1,0,0
18,1,24,19,8,2,869,3,0,0,0,1,0,0,1
35,0,5,19,5,29,672,8,0,0,1,0,0,0,1
49,0,21,18,7,17,311,17,0,0,0,1,0,1,0
36,1,9,19,8,6,815,9,0,0,0,1,0,1,0
52,0,8,9,5,0,671,27,0,1,0,0,0,0,1
44,0,59,17,4,26,964,4,0,0,1,0,0,0,1
34,0,4,9,0,19,475,17,0,0,0,1,0,1,0
27,1,50,17,10,0,445,4,0,0,0,1,1,0,0
39,0,56,24,0,24,902,7,0,0,0,1,0,0,1
59,1,58,24,1,12,829,21,0,0,1,0,0,1,0
20,0,50,7,4,20,943,7,0,0,0,1,1,0,0
28,1,38,14,0,5,539,4,0,1,0,0,0,1,0
43,1,38,20,3,28,641,11,0,0,1,0,1,0,0
20,0,13,17,7,3,665,2,0,0,1,0,0,1,0
53,0,1,14,4,22,553,21,0,1,0,0,1,0,0
52,1,57,18,8,13,673,14,0,0,0,1,1,0,0
49,1,28,23,4,12,923,8,0,0,1,0,0,0,1
49,0,44,29,3,14,729,22,0,0,0,1,0,1,0
28,1,15,12,3,15,189,13,0,0,1,0,0,0,1
50,0,58,27,9,2,293,18,0,1,0,0,0,0,1
23,1,31,24,10,10,927,21,0,0,0,1,0,1,0
65,1,53,6,8,12,107,26,0,0,0,1,0,0,1
58,0,43,10,1,12,402,20,0,1,0,0,0,0,1
41,1,44,29,1,29,546,23,0,1,0,0,0,1,0
48,1,6,26,2,29,569,4,0,0,0,1,1,0,0
27,1,32,19,4,2,433,26,0,0,1,0,0,0,1
47,0,48,14,7,15,401,9,0,0,0,1,0,0,1
60,1,1,29,5,22,307,17,0,0,0,1,0,0,1
33,1,58,18,3,8,430,30,0,0,0,1,0,0,1
46,1,31,16,2,5,375,18,0,1,0,0,0,0,1
48,1,4,3,5,14,316,22,0,0,1,0,0,1,0
28,1,8,12,7,20,225,24,0,1,0,0,1,0,0
33,0,38,17,5,13,102,22,0,0,0,1,0,1,0
60,1,56,26,0,9,412,27,0,1,0,0,0,1,0
36,0,48,6,5,11,990,18,0,0,1,0,0,0,1
57,0,56,16,10,9,705,2,0,0,0,1,1,0,0
39,0,13,15,7,18,696,23,0,0,0,1,0,0,1
36,0,18,25,4,5,935,12,0,1,0,0,0,0,1
40,1,29,20,6,13,401,6,0,0,1,0,1,0,0
19,0,36,17,9,9,282,11,0,0,0,1,1,0,0
24,1,7,30,2,0,893,21,0,1,0,0,0,0,1
45,1,1,5,9,26,605,2,0,0,0,1,1,0,0
22,0,28,13,0,3,858,5,0,0,1,0,0,0,1
52,1,24,8,3,12,639,24,0,0,1,0,1,0,0
19,1,36,26,3,29,794,7,0,0,1,0,1,0,0
53,0,7,7,6,9,299,15,0,1,0,0,0,1,0
34,0,59,16,1,19,865,1,0,0,0,1,1,0,0
34,0,16,16,0,16,500,16,0,1,0,0,0,1,0
23,0,51,17,2,10,178,17,0,0,1,0,1,0,0
24,1,33,7,7,15,555,21,0,0,0,1,1,0,0
37,0,17,5,5,9,555,6,0,0,0,1,0,0,1
32,0,1,13,5,2,340,18,0,0,1,0,0,1,0
27,1,44,13,6,2,902,9,0,0,1,0,1,0,0
23,1,4,12,1,13,550,16,0,0,0,1,1,0,0
29,0,57,9,7,12,755,26,0,0,1,0,1,0,0
28,0,50,30,4,11,811,27,0,0,1,0,0,1,0
45,0,2,12,6,14,798,1,0,0,0,1,1,0,0
38,0,40,4,10,7,112,17,0,0,1,0,1,0,0
55,1,47,16,3,18,445,18,0,0,0,1,0,1,0
31,1,16,11,8,4,823,7,0,0,0,1,1,0,0
50,1,39,25,3,13,253,3,0,0,0,1,0,0,1
61,1,27,8,8,11,865,18,0,0,1,0,0,1,0
49,0,47,23,3,16,980,24,0,0,0,1,0,0,1
40,0,2,16,2,3,999,20,0,1,0,0,0,0,1
46,0,8,5,4,10,352,17,0,0,0,1,0,0,1
25,0,11,26,1,0,750,30,0,1,0,0,0,0,1
57,1,21,7,4,12,104,5,0,1,0,0,0,0,1
41,1,7,4,10,7,242,19,0,1,0,0,1,0,0
27,1,27,11,0,12,996,5,0,0,1,0,0,0,1
57,1,41,29,0,4,166,15,0,0,1,0,0,0,1
20,1,25,1,0,14,586,19,0,0,1,0,0,0,1
57,1,24,24,3,6,230,1,0,0,0,1,0,1,0
64,1,2,9,10,20,820,10,0,0,1,0,1,0,0
38,1,28,25,2,6,370,19,0,1,0,0,0,1,0
25,1,8,7,2,26,644,19,0,0,1,0,0,1,0
21,0,16,11,4,28,824,21,0,1,0,0,0,0,1
27,0,32,1,5,7,200,1,0,0,0,1,0,0,1
61,1,18,6,7,19,122,13,0,0,1,0,0,1,0
56,0,33,10,0,7,644,21,0,0,1,0,0,1,0
25,0,48,10,5,4,972,14,0,0,0,1,0,1,0
60,1,19,28,1,25,601,8,0,1,0,0,1,0,0
19,1,25,7,5,0,878,1,0,0,1,0,0,0,1
59,1,14,10,4,27,556,12,0,0,0,1,1,0,0
26,0,12,9,6,9,215,20,0,0,1,0,1,0,0
63,0,10,24,1,4,919,15,0,0,0,1,0,1,0
46,0,28,17,1,3,757,16,0,0,1,0,0,0,1
44,0,42,8,9,6,358,28,0,0,0,1,0,1,0
41,0,23,10,5,15,655,5,0,1,0,0,0,0,1
50,1,40,3,9,4,226,21,0,1,0,0,0,0,1
65,0,15,12,10,16,594,28,0,0,0,1,0,0,1
43,0,3,8,1,15,153,6,0,0,1,0,1,0,0
31,0,60,22,6,14,167,28,0,0,1,0,0,0,1
25,0,31,3,9,4,732,18,0,0,1,0,1,0,0
26,0,48,4,1,12,662,26,0,0,1,0,0,1,0
61,1,6,14,6,5,816,20,0,1,0,0,1,0,0
33,1,21,28,5,25,222,8,0,1,0,0,1,0,0
46,1,45,14,1,21,473,12,0,1,0,0,0,1,0
60,0,59,19,8,3,140,27,0,0,1,0,0,1,0
18,1,29,28,9,2,228,16,0,0,1,0,0,1,0
58,0,3,25,0,13,692,3,0,1,0,0,0,1,0
47,0,39,17,9,14,856,26,0,1,0,0,0,1,0
32,0,51,15,1,12,418,22,0,1,0,0,0,1,0
21,0,54,5,4,10,341,13,0,0,1,0,1,0,0
49,1,36,2,1,27,873,15,0,0,0,1,1,0,0
34,1,9,29,8,18,333,15,0,0,1,0,0,0,1
19,0,20,7,4,15,577,25,0,1,0,0,0,0,1
58,0,21,18,7,1,116,29,0,0,1,0,0,1,0
24,1,14,7,2,18,904,18,0,1,0,0,0,1,0
32,1,14,2,5,25,483,6,0,0,0,1,1,0,0
51,0,35,30,9,7,255,16,0,0,0,1,0,0,1
57,1,14,25,9,29,507,16,0,0,1,0,1,0,0
55,0,5,12,8,17,213,5,0,0,0,1,1,0,0
63,1,54,29,2,3,629,11,0,1,0,0,1,0,0
28,1,35,11,0,20,656,5,0,0,1,0,0,1,0
32,1,15,14,6,11,649,24,0,1,0,0,0,0,1
30,1,10,16,6,8,886,7,0,0,1,0,0,1,0
49,0,39,12,10,10,413,21,0,0,1,0,1,0,0
19,1,16,18,6,11,567,24,0,0,1,0,1,0,0
42,1,24,22,4,16,657,19,0,0,0,1,1,0,0
60,1,26,29,1,27,220,12,0,0,0,1,0,0,1
23,0,45,6,2,2,306,26,0,1,0,0,0,0,1
28,1,23,1,1,15,291,22,0,0,0,1,0,0,1
40,0,1,30,3,9,231,2,0,0,1,0,1,0,0
24,0,46,6,9,11,724,26,0,1,0,0,1,0,0
32,1,31,22,1,6,568,27,0,0,1,0,0,0,1
39,1,24,17,1,27,935,5,0,0,1,0,1,0,0
40,1,32,7,1,19,344,20,0,0,1,0,0,0,1
34,0,1,26,6,30,812,13,0,0,0,1,1,0,0
19,0,45,30,2,11,835,18,0,0,0,1,1,0,0
32,0,23,27,7,8,490,7,0,1,0,0,0,1,0
35,0,15,29,4,2,873,29,0,1,0,0,0,0,1
40,1,15,28,9,20,165,1,0,0,0,1,1,0,0
61,1,29,14,0,25,845,18,0,1,0,0,0,1,0
38,1,39,23,5,1,245,9,0,1,0,0,1,0,0
60,1,40,11,10,15,893,11,0,0,1,0,0,1,0
41,1,3,8,9,25,869,17,0,1,0,0,1,0,0
51,0,38,2,0,14,640,9,0,0,1,0,0,0,1
55,1,43,29,2,21,750,2,0,0,0,1,0,1,0
61,0,46,20,8,0,143,30,0,0,1,0,1,0,0
19,1,7,25,0,0,533,25,0,1,0,0,0,0,1
24,0,55,15,6,2,785,27,0,0,1,0,1,0,0
60,0,31,19,3,4,298,23,0,0,1,0,0,0,1
46,1,18,23,5,9,340,11,0,1,0,0,0,0,1
26,1,47,6,6,14,669,4,0,1,0,0,1,0,0
61,0,60,17,10,7,324,14,0,0,1,0,0,0,1
59,1,21,17,2,14,663,15,0,0,1,0,0,0,1
42,0,22,17,1,12,842,23,0,0,0,1,0,1,0
37,0,49,2,2,18,541,11,0,0,1,0,1,0,0
49,0,22,23,2,18,494,16,0,0,0,1,1,0,0
61,1,35,10,4,2,736,17,0,0,1,0,1,0,0
27,0,3,7,3,3,402,4,0,1,0,0,0,0,1
50,0,13,26,0,9,760,27,0,0,0,1,0,0,1
36,0,19,22,8,3,181,9,0,0,0,1,0,1,0
50,1,23,28,0,5,793,9,0,0,1,0,0,1,0
36,0,24,27,5,10,192,5,0,0,1,0,0,0,1
56,1,17,18,1,17,587,20,0,0,0,1,1,0,0
27,1,51,19,1,28,892,10,0,0,0,1,0,1,0
65,0,49,21,6,8,157,29,0,0,0,1,0,0,1
51,0,21,6,2,9,524,21,0,0,0,1,0,0,1
56,1,16,9,1,0,542,10,0,0,1,0,0,0,1
44,0,12,22,6,16,279,27,0,0,0,1,0,0,1
48,1,29,4,2,15,435,2,0,1,0,0,1,0,0
21,1,48,25,2,5,483,11,0,0,1,0,1,0,0
53,0,2,7,7,15,795,5,0,0,1,0,1,0,0
61,1,2,7,1,28,672,18,0,1,0,0,0,1,0
48,1,23,3,5,20,230,3,0,1,0,0,0,1,0
50,1,43,5,0,3,322,8,0,1,0,0,0,1,0
54,1,8,14,4,12,899,10,0,0,0,1,0,1,0
49,1,6,12,2,22,461,8,0,1,0,0,1,0,0
57,0,9,23,0,15,164,7,0,1,0,0,0,1,0
53,1,54,29,0,3,618,14,0,1,0,0,1,0,0
41,0,4,14,10,21,974,7,0,0,0,1,1,0,0
41,1,13,28,3,12,964,29,0,1,0,0,0,1,0
54,0,11,26,9,11,264,16,0,0,1,0,0,1,0
31,1,46,1,4,8,862,29,0,1,0,0,0,1,0
25,1,5,25,5,24,642,26,0,0,0,1,0,0,1
18,1,17,27,6,24,861,14,0,0,0,1,0,0,1
57,1,12,15,8,24,315,20,0,0,0,1,0,1,0
35,1,17,6,4,19,232,19,0,0,1,0,0,0,1
52,1,11,7,8,22,607,19,0,0,0,1,0,0,1
48,1,42,11,4,16,975,6,0,0,0,1,0,1,0
52,0,41,7,1,17,103,23,0,0,0,1,0,0,1
18,0,44,21,2,11,114,7,0,0,0,1,1,0,0
25,1,52,5,10,10,779,30,0,0,0,1,0,0,1
38,0,3,6,6,2,861,30,0,1,0,0,1,0,0
38,1,49,28,9,8,899,22,0,0,0,1,1,0,0
27,1,8,27,0,21,375,21,0,0,0,1,0,0,1
37,1,25,3,9,15,928,21,0,0,1,0,1,0,0
37,1,47,13,8,4,332,10,0,0,1,0,0,1,0
45,1,28,16,10,2,169,1,0,1,0,0,0,0,1
60,1,58,25,6,1,185,27,0,0,0,1,0,1,0
33,1,12,27,6,26,686,17,0,0,1,0,1,0,0
35,1,56,9,4,10,952,19,0,1,0,0,0,1,0
26,0,26,16,0,14,215,20,0,0,0,1,0,1,0
32,1,16,28,3,17,745,14,0,1,0,0,1,0,0
26,1,40,26,0,13,520,8,0,1,0,0,1,0,0
23,1,19,20,10,5,622,6,0,1,0,0,0,1,0
36,1,27,13,6,7,471,21,0,0,0,1,0,0,1
30,1,59,9,6,0,305,15,0,0,1,0,0,0,1
53,0,35,1,3,12,400,18,0,1,0,0,1,0,0
51,1,43,12,6,11,864,1,0,0,0,1,0,1,0
35,1,11,26,5,9,315,21,0,1,0,0,0,1,0
56,0,22,30,10,10,265,23,0,0,0,1,0,0,1
27,1,28,17,3,14,924,10,0,1,0,0,0,1,0
63,1,48,9,7,12,586,22,0,1,0,0,0,0,1
26,1,44,9,3,16,246,15,0,1,0,0,0,1,0
28,0,43,5,3,7,197,19,0,0,0,1,1,0,0
41,1,17,15,10,17,138,6,0,1,0,0,0,0,1
19,1,28,4,3,12,330,6,0,1,0,0,0,1,0
23,0,25,9,2,6,902,26,0,0,0,1,1,0,0
64,1,30,24,8,1,777,24,0,0,1,0,0,0,1
64,0,47,16,3,0,414,6,0,0,1,0,0,1,0
40,0,7,6,9,9,929,13,0,1,0,0,0,0,1
20,1,24,29,5,2,467,4,0,0,1,0,0,0,1
26,0,46,28,3,7,905,23,0,1,0,0,1,0,0
41,0,20,29,2,9,620,23,0,1,0,0,0,0,1
43,1,52,16,4,0,530,22,0,1,0,0,0,1,0
23,1,9,9,4,19,425,29,0,0,0,1,0,0,1
54,1,22,22,9,12,592,14,0,1,0,0,0,1,0
42,1,31,15,6,7,800,21,0,0,1,0,0,1,0
65,0,50,29,6,13,211,7,0,0,1,0,0,0,1
39,1,11,11,0,10,477,10,0,1,0,0,0,1,0
18,1,19,8,6,19,259,17,0,1,0,0,1,0,0
28,0,55,1,7,11,973,7,0,0,1,0,0,0,1
52,1,14,11,10,7,499,9,0,0,0,1,0,1,0
34,1,14,17,9,5,186,2,0,0,0,1,0,1,0
40,1,33,6,6,15,856,26,0,0,1,0,0,1,0
35,0,47,17,2,14,451,29,0,0,1,0,0,1,0
36,1,11,4,4,23,930,23,0,1,0,0,1,0,0
62,0,55,3,2,29,705,17,0,1,0,0,1,0,0
28,1,30,6,3,20,579,14,0,1,0,0,0,0,1
35,0,9,6,1,30,550,27,0,1,0,0,0,0,1
53,1,18,7,6,12,753,1,0,1,0,0,1,0,0
28,1,33,17,2,4,958,11,0,1,0,0,0,1,0
58,1,28,2,0,25,774,21,0,0,1,0,0,1,0
45,1,33,27,8,11,619,10,0,1,0,0,1,0,0
30,1,33,1,6,15,1000,6,0,0,0,1,0,0,1
35,1,29,23,1,18,924,30,0,1,0,0,0,0,1
65,0,26,9,5,8,796,29,0,1,0,0,0,1,0
50,0,12,7,2,26,600,14,0,0,0,1,1,0,0
26,1,6,11,0,1,745,9,0,0,0,1,1,0,0
27,1,29,28,7,12,373,26,0,0,1,0,0,1,0
53,1,13,29,6,16,245,28,0,0,0,1,0,0,1
53,1,14,29,4,10,736,20,0,1,0,0,0,1,0
40,1,22,19,5,29,298,24,0,0,1,0,0,0,1
22,0,18,15,10,9,988,21,0,1,0,0,0,0,1
56,1,35,19,5,2,852,12,0,0,0,1,1,0,0
28,1,53,21,0,5,464,12,0,0,1,0,0,0,1
38,1,53,7,2,15,567,19,0,1,0,0,0,0,1
24,0,57,16,10,9,720,25,0,1,0,0,0,1,0
49,0,36,30,7,4,278,17,0,0,1,0,1,0,0
59,0,29,12,1,9,622,28,0,1,0,0,0,0,1
45,0,25,2,6,6,827,3,0,0,1,0,1,0,0
41,1,54,11,4,5,907,21,0,0,1,0,0,0,1
65,0,2,30,5,15,532,2,0,0,1,0,0,0,1
57,1,5,25,9,1,550,11,0,0,1,0,1,0,0
48,0,7,29,8,13,353,30,0,0,1,0,0,0,1
51,0,7,9,9,14,890,24,0,0,0,1,1,0,0
64,1,30,28,2,15,784,3,0,0,0,1,0,0,1
54,0,59,28,0,17,190,5,0,1,0,0,1,0,0
25,0,20,1,1,25,572,13,0,0,0,1,0,0,1
63,1,51,21,5,7,862,16,0,0,0,1,0,1,0
39,1,15,16,1,5,552,4,0,0,0,1,1,0,0
45,0,28,29,6,11,726,24,0,1,0,0,0,0,1
48,0,20,8,7,9,613,16,0,1,0,0,1,0,0
30,0,9,29,7,5,278,12,0,0,1,0,0,0,1
62,1,57,25,2,15,693,26,0,0,0,1,0,1,0
32,1,39,5,2,12,175,11,0,0,0,1,0,0,1
62,1,48,17,4,4,475,22,0,0,1,0,1,0,0
60,0,9,29,7,16,131,26,0,0,0,1,0,1,0
30,1,23,1,2,6,492,11,0,1,0,0,0,1,0
30,1,41,14,10,10,500,29,0,0,1,0,0,1,0
44,1,7,19,5,18,319,21,0,0,0,1,0,1,0
26,1,51,20,5,6,710,27,0,1,0,0,1,0,0
40,0,10,21,0,15,433,5,0,0,1,0,0,0,1
42,0,20,24,2,17,785,25,0,0,1,0,0,1,0
54,1,29,10,3,11,282,12,0,0,1,0,0,1,0
22,1,15,20,8,23,133,23,0,0,0,1,0,1,0
27,0,30,27,10,0,623,11,0,0,1,0,0,0,1
35,1,29,15,6,3,861,29,0,1,0,0,1,0,0
45,0,54,20,1,11,185,22,0,0,1,0,1,0,0
27,1,51,3,1,19,885,18,0,0,0,1,0,0,1
39,1,7,28,3,29,511,11,0,0,1,0,0,0,1
39,0,45,12,6,0,140,3,0,0,1,0,0,1,0
30,0,15,29,6,19,243,9,0,0,1,0,0,0,1
33,1,3,25,3,5,255,30,0,0,0,1,0,1,0
51,1,54,30,0,4,700,5,0,0,0,1,0,1,0
22,0,60,23,3,1,923,18,0,1,0,0,1,0,0
48,1,11,3,2,23,831,24,0,0,0,1,0,1,0
50,0,18,9,3,15,691,22,0,0,1,0,0,1,0
35,1,8,2,3,30,697,5,0,0,1,0,0,0,1
34,0,35,29,3,16,849,29,0,0,0,1,0,1,0
25,0,7,25,3,24,739,24,0,1,0,0,0,0,1
54,1,18,14,2,16,632,3,0,0,1,0,0,0,1
21,0,50,25,0,18,261,11,0,0,1,0,1,0,0
34,1,24,5,9,14,510,9,0,0,1,0,1,0,0
39,0,27,16,9,11,305,10,0,0,0,1,1,0,0
33,0,44,8,4,1,746,10,0,0,0,1,1,0,0
52,0,51,25,9,10,725,4,0,0,0,1,0,0,1
27,0,56,30,8,9,122,14,0,1,0,0,0,0,1
57,1,3,17,8,29,373,8,0,0,1,0,1,0,0
22,1,22,4,7,4,141,28,0,1,0,0,0,1,0
57,0,22,17,8,0,718,23,0,0,0,1,1,0,0
57,1,60,7,8,0,528,2,0,0,0,1,0,0,1
35,0,23,28,2,2,114,5,0,1,0,0,0,1,0
39,1,39,22,2,22,853,26,0,0,1,0,0,0,1
45,0,9,20,9,28,578,12,0,1,0,0,0,0,1
24,1,13,17,6,6,357,17,0,0,0,1,0,1,0
36,0,26,6,4,2,841,2,0,1,0,0,1,0,0
20,1,6,15,0,25,936,14,0,1,0,0,0,0,1
27,1,49,21,5,10,365,1,0,0,0,1,0,1,0
61,1,20,20,10,26,595,20,0,0,0,1,1,0,0
31,1,19,29,10,29,659,1,0,0,0,1,0,0,1
22,1,48,13,5,2,178,16,0,0,0,1,0,1,0
44,0,17,12,4,17,367,2,0,0,0,1,0,0,1
63,1,9,21,3,1,657,24,0,0,0,1,0,1,0
27,1,6,21,8,6,828,17,0,1,0,0,1,0,0
63,1,58,24,2,24,581,21,0,0,0,1,0,1,0
20,0,10,14,10,5,941,6,0,1,0,0,0,0,1
57,0,1,22,8,13,311,17,0,0,0,1,0,1,0
21,0,15,24,5,7,575,6,0,1,0,0,0,0,1
41,1,10,8,8,21,249,12,0,1,0,0,0,0,1
18,0,33,10,8,8,298,15,0,0,0,1,0,1,0
42,1,45,30,2,11,530,12,0,1,0,0,0,1,0
32,0,19,20,6,14,525,6,0,0,0,1,0,0,1
23,1,58,23,6,10,752,11,0,0,0,1,1,0,0
43,0,45,10,6,0,915,7,0,0,0,1,0,0,1
50,1,50,1,2,13,353,15,0,0,0,1,0,1,0
43,1,60,5,3,10,862,8,0,0,0,1,1,0,0
36,0,9,8,9,11,390,25,0,0,0,1,1,0,0
54,1,44,19,8,7,274,7,0,1,0,0,1,0,0
30,0,32,27,1,2,883,5,0,1,0,0,0,1,0
41,1,44,12,5,13,105,19,0,1,0,0,1,0,0
47,1,27,22,2,24,260,1,0,0,1,0,1,0,0
29,1,18,12,8,12,668,7,0,0,1,0,1,0,0
23,0,19,4,1,16,341,1,0,0,1,0,0,0,1
36,0,9,10,0,8,635,11,0,0,0,1,1,0,0
49,0,16,13,5,16,111,24,0,0,1,0,0,0,1
41,1,5,23,6,4,440,4,0,1,0,0,1,0,0
38,0,18,5,9,14,636,16,0,1,0,0,0,1,0
26,0,37,4,1,11,173,7,0,0,1,0,0,1,0
21,0,32,6,3,21,553,14,0,0,0,1,0,0,1
65,1,53,27,2,28,760,11,0,0,0,1,1,0,0
23,1,26,14,4,13,449,10,0,0,1,0,0,0,1
33,0,57,20,5,0,135,17,0,1,0,0,0,1,0
37,1,21,6,2,2,564,28,0,1,0,0,0,0,1
65,0,8,23,2,27,988,24,0,0,0,1,1,0,0
62,0,29,16,1,10,146,9,0,1,0,0,1,0,0
61,0,21,28,4,17,411,21,0,0,0,1,1,0,0
47,1,55,23,0,17,564,18,0,0,0,1,0,1,0
40,1,29,12,6,14,149,21,0,1,0,0,0,1,0
30,0,2,25,8,16,150,13,0,0,0,1,1,0,0
61,0,31,7,6,2,370,29,0,1,0,0,0,0,1
20,0,34,3,5,14,164,21,0,1,0,0,0,1,0
26,0,31,2,1,7,200,1,0,0,0,1,0,1,0
45,1,52,11,1,30,214,4,0,1,0,0,0,0,1
43,0,11,30,4,30,867,28,0,1,0,0,1,0,0
33,0,31,29,2,10,895,5,0,1,0,0,0,0,1
35,0,55,29,7,4,275,19,0,0,0,1,0,1,0
29,0,36,8,6,11,331,13,0,0,1,0,0,0,1
62,1,31,25,2,22,291,21,0,0,1,0,0,0,1
29,1,19,3,10,28,165,24,0,0,1,0,0,1,0
21,1,23,26,3,1,171,25,0,0,0,1,0,1,0
22,1,36,10,6,9,828,22,0,0,1,0,0,0,1
